"cv_fold","observation_id","y_true","y_pred_mean","y_pred_sd","y_pred_median","y_pred_ci_2.5","y_pred_ci_97.5","y_pred_q25","y_pred_q75","residual","in_ci_95","len_ic_95","adm1_code","adm1_name","Datetime"
0,1,0.506909675598144,0.363703974638758,0.0736597591409146,0.36162654480004,0.22559931298968,0.513778742965047,0.313536703069933,0.411841380204749,-0.143205700959387,TRUE,0.288179429975367,900173,"Batha",2022-10-05
0,2,0.507777432032994,0.364616118697217,0.0731696841268895,0.362266366188506,0.227427941140117,0.512912967376128,0.314971785964093,0.413045768962225,-0.143161313335777,TRUE,0.285485026236011,900173,"Batha",2022-10-12
0,3,0.502331357683454,0.367671972305395,0.0727302443426052,0.36510147961834,0.229278707239977,0.515723824662204,0.319008389391206,0.415232205955824,-0.134659385378059,TRUE,0.286445117422227,900173,"Batha",2022-10-19
0,4,0.491593284606934,0.371521898140987,0.0724410025640748,0.36963675633301,0.23613654515439,0.517606590006238,0.322751322800968,0.419586997649842,-0.120071386465946,TRUE,0.281470044851848,900173,"Batha",2022-10-26
0,5,0.478893699645996,0.379588229048646,0.0723070861676107,0.37710558421505,0.243052003335107,0.526164401356911,0.331653375602607,0.427511194594925,-0.0993054705973503,TRUE,0.283112398021804,900173,"Batha",2022-11-02
0,6,0.470808846609933,0.389472644483502,0.0722579256404342,0.388227034107589,0.251764513442019,0.535040955384669,0.341128494111816,0.437044318352923,-0.081336202126431,TRUE,0.28327644194265,900173,"Batha",2022-11-09
0,7,0.466560543605259,0.404906916695381,0.0725149377920144,0.404155490873111,0.266605020612489,0.547902858349197,0.355960000735555,0.452568546300107,-0.0616536269098787,TRUE,0.281297837736707,900173,"Batha",2022-11-16
0,8,0.483996064322335,0.422577648980142,0.0731383481044392,0.422930063671599,0.282821365115819,0.566824210181929,0.372657722432977,0.47037707769165,-0.0614184153421934,TRUE,0.284002845066109,900173,"Batha",2022-11-23
0,9,0.492887175423758,0.439484275144887,0.0734250322863546,0.439700647539181,0.295202546494766,0.581651473388906,0.389996320836166,0.488059361191968,-0.0534029002788709,TRUE,0.28644892689414,900173,"Batha",2022-11-30
0,10,0.508941094534738,0.456515350712143,0.0733711822424741,0.456483915629593,0.312156658961951,0.598705265682806,0.407740599805574,0.505267150714813,-0.0524257438225945,TRUE,0.286548606720856,900173,"Batha",2022-12-07
0,11,0.531897604806083,0.474706746090317,0.0731047598001465,0.475761411373391,0.327994637465338,0.616106827241147,0.426774787172808,0.523873877114351,-0.0571908587157655,TRUE,0.288112189775809,900173,"Batha",2022-12-14
0,12,0.577873142787388,0.489961840374028,0.0734205402500062,0.491576914202615,0.342159567372662,0.632627262664838,0.441428725204588,0.539593031482604,-0.0879113024133601,TRUE,0.290467695292175,900173,"Batha",2022-12-21
0,13,0.591823654174805,0.507407435281114,0.0729537564216618,0.509432152397029,0.360191602024023,0.645124299449036,0.459682122165293,0.556196219163661,-0.0844162188936909,TRUE,0.284932697425013,900173,"Batha",2022-12-28
0,14,0.600688994271415,0.530399182104967,0.0720762530083455,0.531943128802833,0.38592993741676,0.667272760927238,0.48386187391484,0.579541640255617,-0.0702898121664477,TRUE,0.281342823510478,900173,"Batha",2023-01-04
0,15,0.604763832092285,0.542867868182386,0.0716368686268943,0.545711698312764,0.396841966106887,0.6795085313238,0.496719587264104,0.591159585717983,-0.0618959639098994,TRUE,0.282666565216913,900173,"Batha",2023-01-11
0,16,0.615503409249442,0.56667627296143,0.0705298702125517,0.568994207303642,0.422670993224697,0.69845203429288,0.520795182139095,0.615848216312095,-0.0488271362880114,TRUE,0.275781041068183,900173,"Batha",2023-01-18
0,17,0.626615894862584,0.574059718179291,0.0698274646017596,0.576357336710049,0.432438211812346,0.704430332815961,0.529594980008589,0.621643438903908,-0.0525561766832923,TRUE,0.271992121003614,900173,"Batha",2023-01-25
0,18,0.646099984305246,0.589945961699822,0.0689946701932195,0.592934908734404,0.447705407083548,0.7186253163158,0.54637785457808,0.637432980644833,-0.0561540226054232,TRUE,0.270919909232252,900173,"Batha",2023-02-01
0,19,0.662277799333845,0.603911864197241,0.0680497754367575,0.607189026179522,0.463927808139035,0.726900866432036,0.561416851080483,0.650720248441449,-0.0583659351366042,TRUE,0.262973058293002,900173,"Batha",2023-02-08
0,20,0.650192238943917,0.615214309243312,0.0670717596689009,0.618959865829661,0.477798412982282,0.735989436561836,0.572861053232911,0.660979993083388,-0.0349779297006054,TRUE,0.258191023579554,900173,"Batha",2023-02-15
0,21,0.650190876552037,0.6297521147359,0.0656719603153295,0.633320188559986,0.494117363226397,0.749204927880397,0.588426979283026,0.673731256204751,-0.0204387618161365,TRUE,0.255087564654,900173,"Batha",2023-02-22
0,22,0.653313173566546,0.634517046684799,0.0652949490918908,0.638232574424367,0.498346486990933,0.753165038574478,0.593042049211113,0.678681413360101,-0.018796126881747,TRUE,0.254818551583545,900173,"Batha",2023-03-01
0,23,0.650015683855329,0.633893105282806,0.0647431865776833,0.637171077073917,0.496832450903152,0.751883414203215,0.592706974830442,0.678247372786713,-0.0161225785725237,TRUE,0.255050963300063,900173,"Batha",2023-03-08
0,24,0.652394866943359,0.632336783254347,0.0644128123449572,0.636724711163025,0.499732209476417,0.74923780888071,0.590488617366476,0.676976911779238,-0.0200580836890124,TRUE,0.249505599404293,900173,"Batha",2023-03-15
0,25,0.641495770045689,0.640078310917411,0.0638068089997408,0.644449773256158,0.508213512213094,0.757077269065461,0.599697870258499,0.683972350826589,-0.00141745912827806,TRUE,0.248863756852367,900173,"Batha",2023-03-22
0,26,0.646884318760463,0.648646786940477,0.0630194490840144,0.652866790215677,0.517567997691134,0.762026833696073,0.609183454028913,0.691200471837376,0.00176246818001391,TRUE,0.244458836004939,900173,"Batha",2023-03-29
0,27,0.64554700578962,0.642039757891111,0.0634796734108367,0.6463792596845,0.510287017497549,0.756682367011059,0.60202993828443,0.685073807719684,-0.00350724789850954,TRUE,0.24639534951351,900173,"Batha",2023-04-05
0,28,0.636281863621303,0.630313654961416,0.0641200260471524,0.634354365079609,0.497494017858451,0.746086423837456,0.58896197177317,0.674089919907827,-0.00596820865988701,TRUE,0.248592405979005,900173,"Batha",2023-04-12
0,29,0.624769009181431,0.601392342260738,0.0656539498665522,0.604702987480653,0.466859000770941,0.721322162702193,0.55938315195607,0.646114248902042,-0.023376666920693,TRUE,0.254463161931252,900173,"Batha",2023-04-19
0,30,0.61988888331822,0.590508756492716,0.0663130687107443,0.593341517176636,0.45575792620818,0.712149132802683,0.548222179997927,0.634586475046556,-0.0293801268255042,TRUE,0.256391206594503,900173,"Batha",2023-04-26
0,31,0.649038184029715,0.591487065656963,0.0662031545739553,0.593480152703504,0.457039549943914,0.713439137276929,0.548958218757661,0.635742331095829,-0.0575511183727522,TRUE,0.256399587333016,900173,"Batha",2023-05-03
0,32,0.652683410644531,0.60141028743774,0.0656510769720045,0.60345075840346,0.468325764419705,0.723770710313156,0.559117413513899,0.645742661474782,-0.0512731232067912,TRUE,0.255444945893451,900173,"Batha",2023-05-10
0,33,0.680628215244838,0.601579089888811,0.0654352850777336,0.603974949140413,0.468017535840331,0.724298139502241,0.559458573401918,0.646165026555351,-0.079049125356027,TRUE,0.25628060366191,900173,"Batha",2023-05-17
0,34,0.68697760445731,0.600067703100639,0.0656262180829996,0.602340818882835,0.466714544656034,0.723483036036987,0.556886583449028,0.64515535331788,-0.0869099013566718,TRUE,0.256768491380953,900173,"Batha",2023-05-24
0,35,0.693483897617885,0.600371968329726,0.0655505136774718,0.602392286010182,0.464808367845493,0.721189901205141,0.558192163808749,0.644866547853746,-0.0931119292881588,TRUE,0.256381533359648,900173,"Batha",2023-05-31
0,36,0.692314616612026,0.606513688188283,0.0650323238618484,0.60935174907369,0.474404451609599,0.726167412220606,0.564949639403152,0.650571867792886,-0.0858009284237429,TRUE,0.251762960611007,900173,"Batha",2023-06-07
0,37,0.673045131138393,0.612944845611427,0.0648423437616317,0.615871140038434,0.482733122358168,0.732204272505028,0.571576754610472,0.656712047538216,-0.0601002855269656,TRUE,0.24947115014686,900173,"Batha",2023-06-14
0,38,0.676152561732701,0.60549698527954,0.065426037236805,0.607739196926547,0.473662616801706,0.727456260419034,0.564187682813095,0.649255988199426,-0.0706555764531608,TRUE,0.253793643617328,900173,"Batha",2023-06-21
0,39,0.670983123779297,0.602040173862322,0.0659141396145187,0.605049145767628,0.469350319577629,0.725769576838858,0.560542147538368,0.64626237905988,-0.0689429499169747,TRUE,0.25641925726123,900173,"Batha",2023-06-28
0,40,0.687225319998605,0.609820059438493,0.0657814576059742,0.612009738075826,0.474851883533407,0.731654484380705,0.569336962109066,0.654199432863727,-0.0774052605601122,TRUE,0.256802600847298,900173,"Batha",2023-07-05
0,41,0.688496497017997,0.628365896518104,0.0651428200167594,0.631794914763301,0.492345801156069,0.748902546413892,0.587222283138638,0.672002081715439,-0.0601306004998924,TRUE,0.256556745257822,900173,"Batha",2023-07-12
0,42,0.69096195765904,0.647063779785526,0.0641039372129824,0.650627693447972,0.514894677387682,0.764626884628659,0.607974899415274,0.690532157260399,-0.0438981778735144,TRUE,0.249732207240977,900173,"Batha",2023-07-19
